,Acanthisitta_chloris,Acrocephalus_arundinaceus,Aegithalos_caudatus,Aegotheles_bennettii,Agapornis_roseicollis,Agelaius_phoeniceus,Alaudala_cheleensis,Alca_torda,Aleadryas_rufinucha,Alectura_lathami,Alopecoenas_beccarii,Amazona_guildingii,Anas_platyrhynchos,Anas_zonorhyncha,Anhinga_anhinga,Anhinga_rufa,Anser_cygnoid,Anseranas_semipalmata,Anthoscopus_minutus,Antrostomus_carolinensis,Apaloderma_vittatum,Aphelocoma_coerulescens,Aptenodytes_forsteri,Apteryx_australis,Apteryx_haastii,Apteryx_owenii,Apteryx_rowi,Aquila_chrysaetos,Aramus_guarauna,Ardeotis_kori,Arenaria_interpres,Asarcornis_scutulata,Atlantisia_rogersi,Atrichornis_clamosus,Balaeniceps_rex,Balearica_regulorum,Baryphthengus_martii,Bombycilla_garrulus,Brachypodius_atriceps,Brachypteracias_leptosomus,Bucco_capensis,Buceros_rhinoceros,Bucorvus_abyssinicus,Buphagus_erythrorhynchus,Burhinus_bistriatus,Cairina_moschata,Calcarius_ornatus,Calidris_pugnax,Callaeas_wilsoni,Callipepla_squamata,Caloenas_nicobarica,Calonectris_borealis,Calypte_anna,Calyptomena_viridis,Campylorhamphus_procurvoides,Cardinalis_cardinalis,Cariama_cristata,Casuarius_casuarius,Cathartes_aura,Catharus_fuscescens,Centropus_bengalensis,Centropus_unirufus,Cephalopterus_ornatus,Cepphus_grylle,Cercotrichas_coryphaeus,Certhia_brachydactyla,Certhia_familiaris,Cettia_cetti,Ceuthmochares_aereus,Ceyx_cyanopectus,Chaetops_frenatus,Chaetorhynchus_papuensis,Chaetura_pelagica,Charadrius_alexandrinus,Charadrius_vociferus,Chauna_torquata,Chionis_minor,Chlamydotis_macqueenii,Chloroceryle_aenea,Chlorodrepanis_virens,Chloropsis_cyanopogon,Chloropsis_hardwickii,Chordeiles_acutipennis,Chroicocephalus_maculipennis,Chunga_burmeisteri,Ciccaba_nigrolineata,Ciconia_maguari,Cinclus_mexicanus,Circaetus_pectoralis,Cisticola_juncidis,Climacteris_rufus,Cnemophilus_loriae,Cochlearius_cochlearius,Colinus_virginianus,Colius_striatus,Columba_livia,Columbina_picui,Copsychus_sechellarum,Corvus_brachyrhynchos,Corvus_cornix,Corvus_moneduloides,Corythaeola_cristata,Corythaixoides_concolor,Coturnix_japonica,Crotophaga_sulcirostris,Crypturellus_cinnamomeus,Crypturellus_soui,Crypturellus_undulatus,Cuculus_canorus,Daphoenositta_chrysoptera,Dasyornis_broadbenti,Dicaeum_eximium,Dicrurus_megarhynchus,Donacobius_atricapilla,Dromaius_novaehollandiae,Dromas_ardeola,Drymodes_brunneopygia,Dryoscopus_gambensis,Dyaphorophyia_castanea,Edolisoma_coerulescens,Egretta_garzetta,Elachura_formosa,Emberiza_fucata,Eolophus_roseicapillus,Erithacus_rubecula,Erpornis_zantholeuca,Erythrocercus_mccallii,Eubucco_bourcierii,Eudromia_elegans,Eulacestoma_nigropectus,Eurypyga_helias,Eurystomus_gularis,Falco_cherrug,Falco_peregrinus,Falcunculus_frontatus,Ficedula_albicollis,Formicarius_rufipectus,Fregata_magnificens,Fregetta_grallaria,Fulmarus_glacialis,Furnarius_figulus,Galbula_dea,Gallus_gallus,Gavia_stellata,Geococcyx_californianus,Geospiza_fortis,Glareola_pratincola,Glaucidium_brasilianum,Grallaria_varia,Grantiella_picta,Grus_americana,Gymnorhina_tibicen,Halcyon_senegalensis,Haliaeetus_albicilla,Haliaeetus_leucocephalus,Heliornis_fulica,Hemignathus_wilsoni,Hemiprocne_comata,Herpetotheres_cachinnans,Himantopus_himantopus,Hippolais_icterina,Hirundo_rustica,Horornis_vulcanius,Hydrobates_tethys,Hylia_prasina,Hypocryptadius_cinnamomeus,Ibidorhyncha_struthersii,Ifrita_kowaldi,Illadopsis_cleaveri,Indicator_maculatus,Irena_cyanogastra,Jacana_jacana,Junco_hyemalis,Lanius_ludovicianus,Larus_smithsonianus,Leiothrix_lutea,Lepidothrix_coronata,Leptocoma_aspasia,Leptosomus_discolor,Leucopsar_rothschildi,Limosa_lapponica,Locustella_ochotensis,Lonchura_striata,Lophotis_ruficrista,Loxia_curvirostra,Loxia_leucoptera,Machaerirhynchus_nigripectus,Malurus_elegans,Manacus_manacus,Melanocharis_versteri,Meleagris_gallopavo,Melopsittacus_undulatus,Melospiza_melodia,Menura_novaehollandiae,Merops_nubicus,Mesembrinibis_cayennensis,Mesitornis_unicolor,Mionectes_macconnelli,Mohoua_ochrocephala,Molothrus_ater,Motacilla_alba,Myiagra_hebetior,Mystacornis_crossleyi,Neodrepanis_coruscans,Neopipo_cinnamomea,Nesospiza_acunhae,Nestor_notabilis,Nicator_chloris,Nipponia_nippon,Nothocercus_julius,Nothocercus_nigrocapillus,Nothoprocta_ornata,Nothoprocta_pentlandii,Nothoprocta_perdicaria,Notiomystis_cincta,Numida_meleagris,Nyctibius_bracteatus,Nyctibius_grandis,Nycticryphes_semicollaris,Nyctiprogne_leucopyga,Oceanites_oceanicus,Odontophorus_gujanensis,Oenanthe_oenanthe,Onychorhynchus_coronatus,Opisthocomus_hoazin,Oreocharis_arfaki,Oreotrochilus_melanogaster,Origma_solitaria,Oriolus_oriolus,Orthonyx_spaldingii,Oxylabes_madagascariensis,Oxyruncus_cristatus,Pachycephala_philippinensis,Pachyramphus_minor,Pandion_haliaetus,Panurus_biarmicus,Paradisaea_raggiana,Pardalotus_punctatus,Parus_major,Passer_domesticus,Passerina_amoena,Patagioenas_fasciata,Pedionomus_torquatus,Pelecanoides_urinatrix,Pelecanus_crispus,Penelope_pileata,Peucedramus_taeniatus,Phaethon_lepturus,Phaetusa_simplex,Phainopepla_nitens,Phalacrocorax_auritus,Phalacrocorax_brasilianus,Phalacrocorax_carbo,Phalacrocorax_harrisi,Phalacrocorax_pelagicus,Phasianus_colchicus,Pheucticus_melanocephalus,Phoenicopterus_ruber,Phylloscopus_trochilus,Piaya_cayana,Picathartes_gymnocephalus,Picoides_pubescens,Piprites_chloris,Pitta_sordida,Ploceus_nigricollis,Pluvianellus_socialis,Podargus_strigoides,Podiceps_cristatus,Podilymbus_podiceps,Poecile_atricapillus,Polioptila_caerulea,Pomatorhinus_ruficollis,Pomatostomus_ruficeps,Probosciger_aterrimus,Promerops_cafer,Prunella_fulvescens,Prunella_himalayana,Pseudopodoces_humilis,Psilopogon_haemacephalus,Psophia_crepitans,Pterocles_burchelli,Pterocles_gutturalis,Pteruthius_melanotis,Ptilonorhynchus_violaceus,Ptilorrhoa_leucosticta,Pycnonotus_jocosus,Pygoscelis_adeliae,Quiscalus_mexicanus,Ramphastos_sulfuratus,Regulus_satrapa,Rhabdornis_inornatus,Rhadina_sibilatrix,Rhagologus_leucostigma,Rhea_americana,Rhea_pennata,Rhegmatorhina_hoffmannsi,Rhinopomastus_cyanomelas,Rhinoptilus_africanus,Rhipidura_dahli,Rhodinocichla_rosea,Rhynochetos_jubatus,Rissa_tridactyla,Rostratula_benghalensis,Rynchops_niger,Sagittarius_serpentarius,Sakesphorus_luctuosus,Sapayoa_aenigma,Saxicola_maurus,Sclerurus_mexicanus,Scopus_umbretta,Scytalopus_superciliaris,Semnornis_frantzii,Serilophus_lunatus,Serinus_canaria,Setophaga_coronata,Setophaga_kirtlandii,Sinosuthora_webbiana,Sitta_europaea,Smithornis_capensis,Spizaetus_tyrannus,Spizella_passerina,Sporophila_hypoxantha,Steatornis_caripensis,Stercorarius_parasiticus,Sterrhoptilus_dennistouni,Strix_occidentalis,Struthidea_cinerea,Struthio_camelus,Sturnus_vulgaris,Sula_dactylatra,Sylvia_atricapilla,Sylvia_borin,Sylvietta_virens,Syrrhaptes_paradoxus,Tachuris_rubrigastra,Taeniopygia_guttata,Tauraco_erythrolophus,Thalassarche_chlororhynchos,Thinocorus_orbignyianus,Thryothorus_ludovicianus,Tichodroma_muraria,Tinamus_guttatus,Todus_mexicanus,Toxostoma_redivivum,Tricholaema_leucomelas,Trogon_melanurus,Turnix_velox,Tympanuchus_cupido,Tyrannus_savana,Tyto_alba,Upupa_epops,Uria_aalge,Uria_lomvia,Urocolius_indicus,Urocynchramus_pylzowi,Vidua_chalybeata,Vidua_macroura,Vireo_altiloquus,Xiphorhynchus_elegans,Zapornia_atra,Zonotrichia_albicollis,Zosterops_hypoxanthus,Zosterops_lateralis
Acanthisitta_chloris,0.0,0.18888693974376722,0.19478434334998823,0.20569307819771032,0.2295988801570093,0.19237176317226284,0.1973900691444911,0.1867331232990085,0.17059401731169707,0.3056967597294461,0.21267523306677322,0.22396801903119798,0.2921635204900222,0.2921527506342843,0.18034098379286903,0.18118493829066187,0.2796551734454738,0.25179341179098497,0.20056240504302647,0.19813437112732216,0.2242908722934694,0.17278063914245625,0.16011885390931463,0.2968900563160047,0.2969337795403239,0.29700367895763724,0.2971559490380705,0.1633323854259211,0.18542302923075804,0.19691805993122857,0.1993680617575369,0.29236145691708765,0.2362249020621619,0.1675353589473346,0.1659509863161463,0.18023005738373887,0.22123133544149678,0.197166085049715,0.19148515655427903,0.2079967901587566,0.2307969874965975,0.22249959197237945,0.20954991025564043,0.18558829678846778,0.1793268991647247,0.2926978654352663,0.19453104646710626,0.2013080778272204,0.17491524443720052,0.3649165151512006,0.20405895014733105,0.16348501448140243,0.2573177723870369,0.1682560060702576,0.17387301364846916,0.1966550536717109,0.17827791946402236,0.3037185044643966,0.15338695346659023,0.19755074433770287,0.26393626516131863,0.25836304836498725,0.16155147155958732,0.18869043238691663,0.19374027765123591,0.1960075174900058,0.19567438312562396,0.1946136595636126,0.23978396157669848,0.24390785383644067,0.18864547245068436,0.17479100513927234,0.23636488028179956,0.18026539008095332,0.18592175143478384,0.2555438042526752,0.19649140731165438,0.1998203247896469,0.22903972612868556,0.19575124233331825,0.18577798236470358,0.19029274807683763,0.20159453560707516,0.1871585651910101,0.17822064126595077,0.17428810371574988,0.16211975410177504,0.20105682823286064,0.16291867999241258,0.2011875544518314,0.17410020826656575,0.17227697702637143,0.1806988525004874,0.36580961656453614,0.2383567356700618,0.21792004725011288,0.21807569092931878,0.19538849254831478,0.17230426661689266,0.17191544821263247,0.17294634334782086,0.19010449910094315,0.19402562363983505,0.3674388129715257,0.22369133271520936,0.39018364542063655,0.3921536237688778,0.38990874202139664,0.23803757600903772,0.1745210372118744,0.17868841914119812,0.1886268936902649,0.17043011304632086,0.19603817327520945,0.30785648125164267,0.18351372871797828,0.18307899939688838,0.17516048741920665,0.1775542276040815,0.16936015837827528,0.18679707160363182,0.2165150536372848,0.196417125030259,0.20665578276219376,0.20086418229568803,0.18407175814724158,0.19159852781778164,0.27502416847960504,0.4036089749966266,0.17101827410844084,0.21374783706293315,0.2057402346202634,0.19691672392632042,0.19698532794000126,0.17216005415376895,0.19567942513470876,0.18608886220887227,0.16466150304664154,0.16720984060802382,0.16325616607221935,0.17254513223241222,0.22997684843235272,0.3522648512847323,0.17086378244343975,0.23843248403677883,0.1931636065052028,0.19870209119788612,0.19426041906177238,0.17704127934054645,0.18033643753100945,0.17799114099020827,0.16992289523756554,0.2140824910330626,0.16663154106461633,0.1666429635211938,0.24707249893561456,0.19550886998053893,0.21683086175725222,0.1732996542245091,0.17993448048742933,0.1908804199077121,0.19924121175493786,0.19141183862325112,0.16473798565130868,0.19135983373543433,0.18610296519655806,0.18517412857239793,0.1720570412843941,0.188784230644014,0.25348345115902865,0.19047741765997053,0.22814824325462066,0.1959923673818592,0.1869654457279477,0.18706106213054946,0.18957399835175615,0.15880614299857823,0.18273445443280617,0.1882444369785037,0.19185862048754934,0.1879161713745735,0.1944512044267748,0.20005398312789768,0.1963035589431314,0.19890036228879843,0.19863734701283475,0.17532575134437478,0.19456768108814324,0.15957873536631287,0.17288766653873752,0.35598346420641874,0.2260353349774457,0.1987469645386086,0.15422474665069763,0.2268226683408302,0.1665419493368878,0.21193455301831524,0.17578255677255222,0.16985928037767078,0.19297866175453568,0.19344773405694007,0.17655053231518977,0.17946803052000782,0.181410029827382,0.16183682578522304,0.19553774148156505,0.20917599337348775,0.18896600189278964,0.1684518984315934,0.3809879965462898,0.38078293122169327,0.4002742716914116,0.40016477214998936,0.40233108777284066,0.18438380462464493,0.3331133524410936,0.18079201665841818,0.17755294139136846,0.21908142180549056,0.19459087088552207,0.16943623267293106,0.36261586084501257,0.19676743456355306,0.1670220173075245,0.20302672802196703,0.17846694608688646,0.2546567665791276,0.17841200096461654,0.1730343089932971,0.17489286183047859,0.18526711395453965,0.1650175679716508,0.16910180907438865,0.1673255355590526,0.17161180074170126,0.19075341857896028,0.1684650095618649,0.17831823650697173,0.19417001165171108,0.19446960723175183,0.19426847410464987,0.21864786322290036,0.22740605909975845,0.1691262819751316,0.17178430428596453,0.31095093600324597,0.18708299563741942,0.18848816540387484,0.18773341554006673,0.19105394226085498,0.1916388699983337,0.19151795175807557,0.19141342015355103,0.19193429736664208,0.19159662903757185,0.35475321104034613,0.19388021823733445,0.16817948668932695,0.19288979113241103,0.252193826882023,0.18319958233520386,0.2595722664238665,0.17005498742641423,0.19042743367883447,0.1822174687371671,0.19816811567192807,0.19815200885930132,0.19434455037712506,0.20072148648458848,0.1925442324446425,0.19482849680458897,0.1881945535535027,0.1826651425979028,0.20823035343955604,0.18104196128943326,0.1866445733303384,0.18531257470554505,0.19269208841466068,0.27711806616285084,0.20151906023178026,0.204225899190144,0.2001120810760358,0.18021894850500625,0.16277864435240602,0.16856026602544713,0.19359376841510195,0.1627179692378824,0.19326484575967082,0.2646519560168809,0.20708898601830802,0.18873880867620704,0.19222035530969608,0.1699893066845849,0.33746898915568396,0.3377587180560537,0.17551299581587726,0.29778917845789077,0.19945118445220153,0.18561067596999725,0.1911663680796765,0.21061336020449406,0.1869133399480694,0.2260540946778935,0.19261350406856242,0.17258374671166735,0.17742691401105043,0.17626264719778464,0.19533170219216028,0.16882986781066525,0.18254821934585888,0.16880008735420493,0.2737658312594382,0.18197853518213372,0.19938672670775215,0.19862024101125764,0.20050511980266877,0.18987210168902657,0.197479169654457,0.17678793667736042,0.16390766176905108,0.19564660105214032,0.19296940085915518,0.1983169031888835,0.18495542564884512,0.19445858934392338,0.17426715503700974,0.17120803319959227,0.31733386747361647,0.19109518642736212,0.18001903022920118,0.19965515069826237,0.19794378531001838,0.19041704029698991,0.20611328076031651,0.1697696157364506,0.198683270426427,0.19685257280499152,0.15539558078661075,0.22343156670218262,0.19868260284941458,0.18704460104279733,0.38551966564991286,0.22120392415665843,0.19144357573109005,0.27510947780601436,0.22153383722201,0.28092067014061767,0.36415148585216095,0.16714365425893338,0.19011140491503323,0.29675789462342594,0.1867503516474539,0.18667834239991232,0.24198970227893676,0.18743792590043898,0.1888280444877449,0.18792432257339953,0.18300486553551043,0.1721570433822664,0.2317318413954229,0.19913099304358584,0.1940933183793259,0.19331468050480533
Acrocephalus_arundinaceus,0.18888693974376722,0.0,0.0823459373672247,0.23508265721509503,0.25953826947197617,0.09639731424944199,0.09075561854115335,0.21617159118531568,0.10078694743303203,0.3361916151572516,0.24203159182466846,0.25399542747685405,0.3225653891814225,0.3225677127929978,0.21018353268791407,0.2104200806175259,0.31012214812500183,0.28210949212635683,0.10236020688974083,0.22777397580813497,0.2538344862066665,0.10321501244068383,0.1897098260232417,0.32782977371622884,0.3278747893543961,0.327950593838885,0.32809544557671333,0.19302118967218618,0.21509149622165896,0.2261579517467734,0.2289835759255046,0.322735220126615,0.2660649261844981,0.14274911918431565,0.19502552708897303,0.20990871315291593,0.25058108772800197,0.10073941700103088,0.08055870784778411,0.23708626087010973,0.25938360806801786,0.25205014110836454,0.23891619118796076,0.08970131017101682,0.2090090035170238,0.32304634863372184,0.09879157472375573,0.23079068191077046,0.09601010747178582,0.3963278635915596,0.2329989521616819,0.19303654594576244,0.2865975352873673,0.18350806284047189,0.18903014355153508,0.10032864696700422,0.20810939490405034,0.33465866720611503,0.1829861457450727,0.10164068578101267,0.2940413231424079,0.28866960915881446,0.17677214958859602,0.21814022833997848,0.0982873931278152,0.09959884118130662,0.09955423443838947,0.08162031063414248,0.2701020426445825,0.27235718052023494,0.10745542511046206,0.1051023125346967,0.2657699795687111,0.2096370489545342,0.21554949129443535,0.28596277226991645,0.22596461524919145,0.22920356012841164,0.2587913688950994,0.099201212551939,0.08973432986026929,0.09405575615142396,0.23136548636408208,0.2165307996064397,0.20803884080828666,0.2041679937936197,0.19183826175648258,0.10452370775515087,0.19267479178683233,0.08831716130453719,0.14182555229024013,0.09563185580717867,0.21012579423393374,0.3972486676807662,0.26835092841724245,0.24743593532870745,0.24755403436472978,0.09957689455385449,0.1028252276335154,0.10258571002929327,0.10330103192828616,0.2193995154872258,0.2237977792544855,0.3986500604035832,0.25338273514126225,0.4205901354032394,0.4224739686572932,0.4202769753004189,0.2683511130905064,0.10446715498509213,0.12308469977222353,0.09248534757741056,0.10067874811594793,0.08230165592819448,0.3388557259308154,0.21301872863471777,0.10279625283008241,0.10509293140994352,0.10761489808988467,0.09946101210105347,0.21627331036879033,0.1201104409849576,0.10064430200913695,0.23634407864316792,0.10553090008890278,0.11429828782056843,0.07901883856506935,0.3037716094626396,0.4341402502147366,0.10116113659880813,0.24364437572736297,0.23535577820002956,0.22677675435326122,0.22685293804162102,0.10240801286285343,0.09973736788584453,0.2011013794916673,0.19426439851707597,0.19676605752991522,0.19287186619149016,0.187786606206507,0.2588969030950071,0.3836828649503555,0.20067273609580213,0.26817868566241965,0.09706946625206131,0.22820697779109073,0.22428546210887718,0.19168721574222342,0.12496276335834264,0.20751639876466998,0.10006088428752166,0.24382853142037464,0.1963209276510752,0.1963537833585823,0.27697548821512213,0.09891350770538392,0.2466007563831561,0.2030039735357293,0.20958235736050274,0.03326846693550462,0.08597473229879034,0.07897170439810552,0.194416414926675,0.07852055150233378,0.08975372469909218,0.2149115503588946,0.10234656062502656,0.0761765111848268,0.28231903708562434,0.09391166726275417,0.2576029419117708,0.10125776081590716,0.11707869801038608,0.21650273109797102,0.07789954388045697,0.17382964538666834,0.0864382346172157,0.21796107290158573,0.09572796495779867,0.21733440424269307,0.0805316929549612,0.10376048784128161,0.2253647081830568,0.10230939108269355,0.10208892971343594,0.10528242935632859,0.1388410331038432,0.1745270202202739,0.09524709133352334,0.3872464582975645,0.2559841307849776,0.10262182222178935,0.1300836574685228,0.256417537538981,0.19615046832325353,0.24138287168247474,0.19074014552022486,0.1001601764537018,0.09679088623416106,0.09689411435625533,0.10666437644542678,0.10930783531774368,0.19661806671288906,0.17696182845596634,0.09920395480019305,0.23895376854138492,0.08195071004045795,0.19803658963569654,0.41162784464129515,0.41142678682700434,0.4307933119092878,0.43073618523817003,0.4328160910996959,0.1055124779315745,0.36400603668742404,0.21049901377648061,0.20714965827727877,0.24890513160984024,0.22403627631767944,0.1990229633099647,0.3940278635932307,0.10134218348966993,0.1822686564722259,0.23289313068429462,0.10832642192705738,0.283576038821304,0.12298135535537588,0.10318095856337449,0.10848346307683547,0.07288780922120947,0.1800363699566483,0.09938413793536024,0.1825352801687973,0.20154269621354368,0.08511392200932795,0.09887189516782034,0.12296455692255939,0.09644544105843132,0.09850729521420645,0.09852071142545077,0.2481548118464707,0.2570881257911128,0.19872714077615283,0.20152247565907597,0.34122024174038706,0.09072945264462345,0.21818653831199275,0.21716969790589338,0.09467566327445147,0.2214929686752219,0.22138173403518374,0.22139891733889833,0.22183940608403965,0.22150386341695372,0.385932942296931,0.09800334092684024,0.19749034644352284,0.08036196548686964,0.28235729378127483,0.10207019600007335,0.2883165095728315,0.18519510915438192,0.20551830772337773,0.08599990570662197,0.22762777674600249,0.2277253857404238,0.224018449270009,0.2303862385781355,0.0947975378301092,0.09838351940615539,0.07580668793604663,0.11592668577706434,0.23796678207265284,0.08451422168736956,0.09089721640359368,0.08957262979096543,0.0948224217886455,0.30590620705678045,0.23109523177763208,0.23367046740014413,0.22958323927780022,0.1103071338723121,0.12981932873920213,0.09922498850748658,0.08105139019974067,0.19237427409016822,0.09705220536670191,0.29342282085808913,0.11060460481087095,0.09258169680984914,0.0797182978999716,0.1002602196423955,0.3685435042787281,0.36885681317499536,0.19090361960679228,0.3262814818373357,0.22904473090258426,0.11549105347193164,0.09502683759318944,0.24048194180583696,0.21634984151971767,0.2557278927419971,0.22218965656447054,0.20229737065741624,0.19268859646833056,0.19173382206031447,0.10009100069035232,0.18396462001893465,0.21216167638620714,0.18417366423412998,0.3025321732166327,0.19793259136512484,0.10282384677917848,0.1027856757627702,0.10421790673300818,0.07693500755168402,0.10134158352054795,0.19224734256488468,0.1936840412404759,0.100319402345003,0.09666964832393535,0.22802668551375788,0.21447060721639058,0.08199499904368651,0.20412775720072152,0.10140237789012202,0.34877516888617943,0.09513708498247561,0.20978550040327396,0.08706142996010546,0.0852101263679919,0.08006858966315827,0.2353170797928976,0.1851701163575808,0.10254203378698934,0.22648771929730707,0.184825244675063,0.25305724613819064,0.10244674340416883,0.09080550204212344,0.41617905562629764,0.24952274228744953,0.09547697687770469,0.30374840351842797,0.25091627347259615,0.31029056566844443,0.3954358127478578,0.18205634482304414,0.2202377096091648,0.3259673038671643,0.21616316777305067,0.21607617514865574,0.27210607210888416,0.09105827484347553,0.0925035995441203,0.09171217337519391,0.11320174058794281,0.18735141881542647,0.26144062228039866,0.10340799495347429,0.08187328934188925,0.0813927965538088
